Application mode,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Class
1.0,1.0,0.0,1.0,0.0,0.0,19.0,5.0,8.0,4.0,12.8,5.0,10.0,3.0,14.5,1
17.0,1.0,0.0,1.0,0.0,0.0,20.0,11.0,15.0,11.0,13.785714285714286,9.0,9.0,9.0,13.88888888888889,2
14.0,0.0,0.0,1.0,0.0,0.0,18.0,5.0,5.0,0.0,0.0,5.0,9.0,4.0,13.25,1
1.0,1.0,0.0,1.0,0.0,1.0,18.0,8.0,8.0,8.0,14.50125,8.0,8.0,8.0,14.50125,2
1.0,0.0,0.0,1.0,0.0,0.0,19.0,7.0,7.0,6.0,14.35,7.0,7.0,6.0,14.35,2
8.0,0.0,0.0,1.0,0.0,1.0,21.0,6.0,6.0,6.0,11.5,6.0,6.0,6.0,12.333333333333334,2
1.0,1.0,0.0,1.0,0.0,1.0,18.0,6.0,8.0,6.0,11.714285714285714,6.0,6.0,6.0,14.666666666666666,2
1.0,0.0,0.0,1.0,0.0,0.0,20.0,6.0,9.0,6.0,13.571428571428571,6.0,10.0,5.0,13.6,1
1.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,6.0,5.0,13.0,6.0,6.0,6.0,13.666666666666666,2
8.0,1.0,0.0,1.0,0.0,1.0,18.0,7.0,8.0,7.0,13.56875,8.0,8.0,8.0,14.02625,2
14.0,0.0,0.0,1.0,0.0,0.0,32.0,5.0,5.0,5.0,10.2,5.0,9.0,4.0,11.25,1
8.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,8.0,5.0,12.2,6.0,8.0,5.0,11.8,1
1.0,1.0,0.0,1.0,0.0,1.0,18.0,8.0,8.0,8.0,14.15375,8.0,8.0,8.0,14.15375,2
1.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0
1.0,1.0,0.0,1.0,0.0,0.0,20.0,6.0,7.0,6.0,13.833333333333334,6.0,6.0,6.0,12.833333333333334,2
3.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,7.0,6.0,13.428571428571429,6.0,6.0,4.0,14.0,1
8.0,1.0,0.0,1.0,0.0,0.0,19.0,8.0,8.0,7.0,12.454285714285716,8.0,8.0,7.0,12.454285714285716,2
8.0,0.0,0.0,1.0,0.0,0.0,18.0,5.0,9.0,1.0,11.0,5.0,10.0,0.0,0.0,1
1.0,1.0,0.0,1.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0
8.0,1.0,0.0,1.0,0.0,1.0,18.0,7.0,8.0,6.0,13.271666666666668,8.0,11.0,7.0,12.94375,2
8.0,1.0,0.0,1.0,0.0,0.0,20.0,7.0,8.0,6.0,13.548333333333334,8.0,11.0,6.0,14.775,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,6.0,6.0,6.0,12.166666666666666,6.0,6.0,6.0,12.5,1
1.0,0.0,0.0,1.0,0.0,0.0,21.0,6.0,16.0,2.0,11.0,6.0,12.0,0.0,0.0,0
1.0,1.0,0.0,1.0,0.0,1.0,19.0,7.0,7.0,7.0,13.285714285714286,7.0,7.0,7.0,14.428571428571429,2
8.0,1.0,0.0,1.0,0.0,1.0,20.0,6.0,6.0,6.0,13.333333333333334,6.0,7.0,6.0,14.0,2
1.0,0.0,0.0,1.0,0.0,1.0,21.0,8.0,8.0,8.0,13.2575,8.0,8.0,8.0,13.2575,2
15.0,1.0,0.0,1.0,0.0,0.0,23.0,6.0,7.0,0.0,0.0,6.0,7.0,0.0,0.0,0
8.0,0.0,0.0,0.0,0.0,1.0,18.0,6.0,10.0,6.0,12.666666666666666,6.0,6.0,2.0,11.5,0
12.0,0.0,0.0,1.0,0.0,0.0,30.0,5.0,5.0,5.0,14.6,5.0,5.0,5.0,15.4,0
1.0,1.0,0.0,1.0,0.0,0.0,20.0,5.0,13.0,0.0,0.0,5.0,5.0,0.0,0.0,0
14.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,7.0,3.0,12.333333333333334,5.0,8.0,0.0,0.0,0
9.0,1.0,0.0,1.0,0.0,0.0,24.0,5.0,5.0,5.0,10.8,5.0,11.0,2.0,11.0,1
1.0,1.0,0.0,1.0,0.0,0.0,20.0,6.0,7.0,6.0,11.666666666666666,6.0,10.0,6.0,11.333333333333334,2
14.0,0.0,0.0,1.0,0.0,0.0,27.0,6.0,6.0,4.0,12.5,6.0,6.0,6.0,14.333333333333334,0
4.0,0.0,0.0,1.0,0.0,0.0,23.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
16.0,0.0,0.0,1.0,0.0,1.0,23.0,6.0,6.0,6.0,15.333333333333334,6.0,6.0,6.0,14.166666666666666,2
1.0,1.0,0.0,1.0,0.0,0.0,18.0,8.0,8.0,7.0,14.2,8.0,8.0,7.0,14.2,2
1.0,1.0,0.0,1.0,0.0,1.0,19.0,6.0,6.0,6.0,14.833333333333334,6.0,6.0,6.0,14.666666666666666,2
8.0,1.0,0.0,1.0,0.0,0.0,19.0,7.0,7.0,7.0,13.642857142857142,8.0,8.0,8.0,14.3875,0
1.0,1.0,0.0,1.0,0.0,1.0,18.0,6.0,6.0,6.0,13.833333333333334,6.0,6.0,6.0,14.0,0
1.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,6.0,6.0,11.833333333333334,6.0,7.0,6.0,13.0,2
1.0,0.0,0.0,1.0,0.0,1.0,18.0,6.0,7.0,6.0,13.428571428571429,6.0,10.0,6.0,13.5,2
14.0,1.0,0.0,1.0,0.0,0.0,29.0,13.0,16.0,8.0,10.5,12.0,19.0,9.0,10.333333333333334,1
12.0,0.0,0.0,1.0,0.0,0.0,24.0,7.0,10.0,6.0,11.416666666666666,8.0,9.0,8.0,11.9625,2
8.0,1.0,0.0,1.0,0.0,0.0,19.0,7.0,16.0,2.0,12.75,7.0,12.0,2.0,11.0,0
8.0,0.0,0.0,1.0,0.0,0.0,19.0,7.0,10.0,6.0,11.15,7.0,7.0,7.0,12.814285714285717,1
1.0,0.0,0.0,1.0,0.0,0.0,19.0,6.0,8.0,3.0,11.666666666666666,6.0,11.0,5.0,13.625,1
8.0,1.0,0.0,1.0,0.0,0.0,20.0,6.0,7.0,6.0,11.5,6.0,8.0,5.0,12.4,2
1.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,6.0,6.0,13.833333333333334,6.0,6.0,6.0,12.666666666666666,2
1.0,1.0,0.0,0.0,0.0,0.0,18.0,6.0,8.0,6.0,11.714285714285714,6.0,11.0,4.0,11.333333333333334,0
1.0,1.0,0.0,1.0,0.0,1.0,19.0,7.0,8.0,7.0,11.678571428571429,8.0,10.0,7.0,13.0375,2
7.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,7.0,6.0,15.714285714285714,6.0,6.0,6.0,14.666666666666666,0
1.0,1.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1.0,1.0,0.0,1.0,0.0,1.0,19.0,6.0,6.0,6.0,13.0,6.0,7.0,6.0,13.0,2
1.0,1.0,0.0,1.0,0.0,1.0,18.0,7.0,7.0,7.0,14.485714285714286,8.0,9.0,8.0,14.58888888888889,2
12.0,0.0,0.0,1.0,0.0,0.0,24.0,5.0,9.0,5.0,12.285714285714286,5.0,8.0,5.0,12.125,1
12.0,0.0,1.0,1.0,0.0,0.0,28.0,7.0,12.0,4.0,13.375,7.0,7.0,5.0,13.5,1
13.0,0.0,0.0,1.0,0.0,0.0,20.0,8.0,8.0,7.0,11.571428571428571,8.0,8.0,7.0,11.571428571428571,2
1.0,1.0,0.0,1.0,0.0,1.0,19.0,8.0,8.0,7.0,12.657142857142857,8.0,8.0,7.0,12.657142857142857,2
8.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,9.0,2.0,10.0,5.0,11.0,1.0,10.0,0
1.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,7.0,6.0,13.714285714285714,6.0,6.0,6.0,13.166666666666666,2
4.0,1.0,0.0,1.0,0.0,0.0,36.0,14.0,21.0,13.0,13.071428571428571,11.0,16.0,11.0,13.0,2
15.0,0.0,0.0,1.0,0.0,1.0,19.0,6.0,7.0,6.0,15.333333333333334,6.0,9.0,6.0,14.0,2
8.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,9.0,5.0,11.571428571428571,6.0,8.0,6.0,12.142857142857142,2
14.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0
1.0,1.0,0.0,1.0,0.0,1.0,19.0,7.0,7.0,6.0,12.9,7.0,7.0,6.0,12.9,2
14.0,0.0,0.0,1.0,0.0,0.0,38.0,8.0,12.0,5.0,13.126,8.0,12.0,5.0,13.126,1
4.0,0.0,0.0,1.0,0.0,0.0,32.0,10.0,20.0,4.0,11.5,9.0,13.0,3.0,11.666666666666666,0
1.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,11.0,3.0,10.333333333333334,6.0,10.0,5.0,11.8,1
8.0,1.0,0.0,1.0,0.0,0.0,19.0,6.0,6.0,6.0,13.5,6.0,7.0,6.0,13.428571428571429,2
12.0,0.0,0.0,1.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0
1.0,1.0,0.0,1.0,0.0,0.0,20.0,5.0,5.0,4.0,12.0,4.0,4.0,2.0,11.5,1
8.0,0.0,0.0,1.0,0.0,0.0,29.0,8.0,10.0,7.0,11.142857142857142,8.0,11.0,8.0,11.375,2
1.0,0.0,0.0,1.0,0.0,0.0,29.0,5.0,11.0,5.0,11.4,5.0,10.0,4.0,10.25,1
1.0,1.0,0.0,1.0,0.0,1.0,19.0,8.0,8.0,7.0,12.771428571428572,8.0,8.0,7.0,12.771428571428572,1
1.0,1.0,0.0,1.0,0.0,1.0,18.0,8.0,8.0,7.0,13.79857142857143,8.0,8.0,7.0,13.79857142857143,2
12.0,0.0,1.0,0.0,0.0,0.0,25.0,6.0,7.0,6.0,13.333333333333334,6.0,6.0,6.0,13.5,2
12.0,0.0,1.0,0.0,0.0,0.0,50.0,6.0,11.0,0.0,0.0,5.0,6.0,0.0,0.0,0
1.0,0.0,0.0,1.0,0.0,0.0,24.0,15.0,17.0,14.0,11.357142857142858,14.0,15.0,13.0,12.846153846153848,0
1.0,0.0,0.0,1.0,0.0,0.0,18.0,5.0,11.0,0.0,0.0,5.0,8.0,0.0,0.0,0
8.0,1.0,0.0,1.0,0.0,0.0,20.0,6.0,13.0,6.0,15.692307692307692,6.0,13.0,5.0,14.428571428571429,2
7.0,1.0,1.0,1.0,0.0,1.0,20.0,18.0,19.0,18.0,15.052631578947368,13.0,13.0,13.0,14.538461538461538,2
14.0,0.0,0.0,1.0,0.0,0.0,21.0,10.0,20.0,6.0,11.5,10.0,17.0,5.0,12.4,0
12.0,0.0,1.0,1.0,1.0,0.0,28.0,8.0,15.0,7.0,11.0,6.0,17.0,1.0,10.0,1
1.0,0.0,0.0,1.0,1.0,1.0,19.0,6.0,6.0,6.0,13.0,6.0,6.0,6.0,13.166666666666666,2
1.0,0.0,0.0,1.0,1.0,1.0,18.0,8.0,8.0,8.0,12.93875,8.0,8.0,8.0,12.93875,2
8.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
15.0,0.0,0.0,1.0,1.0,0.0,25.0,6.0,6.0,0.0,0.0,6.0,8.0,0.0,0.0,0
12.0,0.0,0.0,0.0,1.0,0.0,37.0,7.0,10.0,5.0,13.0,7.0,9.0,5.0,12.88,0
12.0,0.0,0.0,0.0,1.0,0.0,38.0,7.0,11.0,5.0,12.18,7.0,11.0,4.0,11.8125,0
12.0,0.0,0.0,1.0,1.0,0.0,36.0,6.0,13.0,3.0,11.333333333333334,6.0,12.0,5.0,11.4,0
1.0,1.0,0.0,1.0,1.0,0.0,18.0,8.0,8.0,7.0,13.0,8.0,8.0,7.0,13.0,2
1.0,0.0,0.0,0.0,1.0,0.0,19.0,5.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0
12.0,0.0,1.0,1.0,1.0,0.0,24.0,5.0,13.0,2.0,12.5,5.0,8.0,3.0,12.333333333333334,0
1.0,0.0,0.0,1.0,1.0,0.0,20.0,6.0,9.0,5.0,11.0,6.0,9.0,5.0,12.166666666666666,2
1.0,1.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,0.0,1.0,1.0,0.0,32.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0
12.0,0.0,0.0,1.0,1.0,0.0,39.0,5.0,9.0,0.0,0.0,5.0,5.0,1.0,10.0,0
4.0,0.0,0.0,0.0,1.0,0.0,33.0,5.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,0
8.0,0.0,0.0,1.0,1.0,1.0,20.0,5.0,5.0,5.0,12.4,5.0,5.0,4.0,10.75,2
1.0,0.0,0.0,1.0,1.0,0.0,19.0,6.0,8.0,6.0,15.5,6.0,10.0,6.0,14.1,2
12.0,0.0,0.0,0.0,1.0,0.0,43.0,5.0,13.0,2.0,11.5,5.0,12.0,3.0,10.8,0
14.0,0.0,0.0,1.0,1.0,0.0,49.0,5.0,7.0,4.0,13.333333333333334,5.0,9.0,4.0,11.6,0
1.0,1.0,0.0,1.0,1.0,1.0,18.0,6.0,8.0,6.0,12.666666666666666,6.0,6.0,6.0,13.5,2
12.0,0.0,0.0,1.0,1.0,0.0,27.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,1
1.0,1.0,0.0,1.0,1.0,1.0,19.0,5.0,8.0,5.0,12.6,5.0,9.0,5.0,13.6,0
12.0,0.0,1.0,1.0,1.0,1.0,45.0,6.0,6.0,6.0,13.5,6.0,6.0,0.0,0.0,0
6.0,1.0,0.0,0.0,1.0,0.0,19.0,6.0,6.0,6.0,13.0,6.0,8.0,6.0,13.0,2
15.0,0.0,0.0,1.0,1.0,1.0,21.0,6.0,15.0,6.0,11.714285714285714,6.0,8.0,4.0,11.75,2
1.0,0.0,0.0,1.0,1.0,1.0,18.0,6.0,8.0,6.0,12.166666666666666,6.0,7.0,5.0,13.0,2
8.0,0.0,0.0,1.0,1.0,0.0,18.0,5.0,10.0,0.0,0.0,5.0,13.0,0.0,0.0,0
8.0,0.0,0.0,0.0,1.0,0.0,29.0,6.0,12.0,0.0,0.0,6.0,6.0,0.0,0.0,0
1.0,0.0,0.0,1.0,1.0,0.0,19.0,5.0,6.0,5.0,11.5,5.0,5.0,5.0,11.6,2
1.0,1.0,0.0,1.0,1.0,1.0,18.0,5.0,7.0,4.0,11.25,5.0,6.0,4.0,12.25,1
15.0,0.0,0.0,1.0,1.0,1.0,22.0,7.0,7.0,7.0,12.285714285714286,9.0,10.0,8.0,12.375,2
8.0,1.0,0.0,1.0,1.0,1.0,18.0,7.0,7.0,7.0,12.718571428571428,8.0,11.0,8.0,12.805555555555555,0
15.0,0.0,0.0,1.0,1.0,0.0,20.0,6.0,12.0,5.0,12.4,6.0,11.0,2.0,15.0,1
1.0,1.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,0.0,1.0,1.0,1.0,1.0,29.0,6.0,16.0,1.0,14.0,6.0,7.0,0.0,0.0,0
12.0,1.0,0.0,1.0,1.0,0.0,29.0,5.0,10.0,3.0,11.666666666666666,5.0,8.0,4.0,11.25,0
14.0,1.0,0.0,1.0,1.0,0.0,23.0,6.0,15.0,1.0,13.0,6.0,8.0,4.0,11.25,1
8.0,1.0,1.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,1.0,1.0,0.0,18.0,5.0,10.0,0.0,0.0,5.0,11.0,1.0,12.0,0
13.0,1.0,0.0,1.0,1.0,0.0,22.0,6.0,13.0,4.0,11.5,6.0,12.0,2.0,12.5,0
14.0,1.0,1.0,1.0,1.0,0.0,34.0,10.0,10.0,7.0,11.714285714285714,10.0,10.0,6.0,11.5,0
14.0,0.0,0.0,1.0,1.0,0.0,26.0,5.0,7.0,5.0,12.6,5.0,7.0,5.0,13.714285714285714,2
8.0,1.0,0.0,1.0,1.0,0.0,24.0,17.0,19.0,13.0,11.642857142857142,17.0,25.0,12.0,11.25,0
1.0,1.0,0.0,1.0,1.0,1.0,17.0,6.0,8.0,6.0,14.875,6.0,8.0,6.0,13.428571428571429,2
14.0,0.0,0.0,1.0,1.0,0.0,21.0,5.0,11.0,2.0,10.0,5.0,10.0,3.0,10.333333333333334,1
12.0,0.0,0.0,1.0,1.0,0.0,34.0,5.0,5.0,5.0,14.2,5.0,5.0,5.0,14.6,1
15.0,1.0,0.0,1.0,1.0,0.0,19.0,6.0,8.0,6.0,12.714285714285714,6.0,9.0,6.0,13.5,2
12.0,0.0,1.0,0.0,1.0,0.0,49.0,12.0,16.0,5.0,11.6,7.0,7.0,5.0,11.2,0
14.0,0.0,0.0,1.0,1.0,0.0,23.0,7.0,14.0,5.0,11.94,7.0,14.0,6.0,12.2,0
9.0,1.0,0.0,1.0,1.0,0.0,18.0,5.0,10.0,4.0,11.6,5.0,9.0,3.0,14.2,0
1.0,0.0,0.0,1.0,1.0,0.0,20.0,7.0,9.0,5.0,12.7,8.0,9.0,7.0,13.475,1
1.0,1.0,0.0,1.0,1.0,0.0,19.0,6.0,6.0,6.0,13.333333333333334,6.0,9.0,5.0,13.8,2
13.0,1.0,0.0,1.0,1.0,0.0,24.0,9.0,13.0,8.0,13.333333333333334,10.0,12.0,9.0,13.11111111111111,1
1.0,1.0,0.0,1.0,1.0,0.0,18.0,5.0,5.0,5.0,13.4,5.0,5.0,5.0,15.0,2
12.0,0.0,1.0,0.0,1.0,0.0,45.0,6.0,12.0,0.0,0.0,6.0,12.0,0.0,0.0,0
12.0,1.0,0.0,1.0,1.0,0.0,30.0,5.0,5.0,2.0,11.0,5.0,5.0,0.0,0.0,0
16.0,0.0,0.0,1.0,1.0,0.0,28.0,15.0,17.0,13.0,12.0,13.0,13.0,9.0,11.333333333333334,0
12.0,0.0,0.0,1.0,1.0,0.0,40.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
12.0,0.0,0.0,0.0,1.0,0.0,32.0,5.0,5.0,0.0,0.0,5.0,9.0,0.0,0.0,0
8.0,1.0,0.0,1.0,1.0,0.0,19.0,6.0,12.0,4.0,12.5,6.0,12.0,4.0,10.25,0
1.0,1.0,0.0,1.0,1.0,0.0,20.0,6.0,7.0,6.0,13.666666666666666,6.0,7.0,6.0,12.166666666666666,2
8.0,0.0,0.0,1.0,1.0,0.0,18.0,5.0,10.0,1.0,10.0,5.0,7.0,0.0,0.0,0
8.0,0.0,0.0,0.0,1.0,0.0,20.0,6.0,6.0,6.0,11.5,6.0,9.0,2.0,13.0,0
12.0,0.0,0.0,1.0,1.0,0.0,39.0,5.0,7.0,4.0,12.25,5.0,7.0,4.0,12.75,1
8.0,0.0,0.0,0.0,1.0,0.0,19.0,6.0,11.0,5.0,13.6,6.0,11.0,5.0,13.666666666666666,1
12.0,0.0,0.0,1.0,1.0,0.0,38.0,5.0,11.0,2.0,10.5,5.0,9.0,3.0,11.333333333333334,1
8.0,1.0,0.0,1.0,1.0,1.0,18.0,7.0,7.0,6.0,13.266666666666666,7.0,7.0,6.0,13.266666666666666,2
8.0,1.0,0.0,1.0,1.0,1.0,18.0,7.0,8.0,7.0,12.5125,8.0,8.0,8.0,14.1875,2
14.0,0.0,0.0,1.0,1.0,0.0,28.0,5.0,9.0,0.0,0.0,5.0,5.0,0.0,0.0,0
12.0,1.0,0.0,0.0,1.0,0.0,31.0,6.0,14.0,0.0,0.0,6.0,6.0,0.0,0.0,0
1.0,0.0,0.0,1.0,1.0,0.0,23.0,7.0,7.0,6.0,13.483333333333334,7.0,7.0,6.0,13.483333333333334,2
1.0,1.0,0.0,1.0,1.0,0.0,21.0,7.0,9.0,6.0,12.565,8.0,12.0,5.0,12.16,1
12.0,0.0,1.0,0.0,1.0,0.0,33.0,6.0,8.0,0.0,0.0,5.0,6.0,0.0,0.0,0
14.0,0.0,0.0,1.0,1.0,0.0,22.0,5.0,9.0,3.0,13.0,5.0,9.0,3.0,11.666666666666666,0
15.0,1.0,1.0,1.0,1.0,0.0,20.0,5.0,6.0,5.0,16.5,5.0,7.0,5.0,17.714285714285715,0
8.0,0.0,1.0,1.0,1.0,0.0,19.0,6.0,7.0,6.0,13.166666666666666,6.0,9.0,5.0,13.2,1
15.0,1.0,0.0,1.0,1.0,0.0,20.0,6.0,11.0,6.0,13.8,6.0,7.0,6.0,13.142857142857142,2
12.0,1.0,0.0,1.0,1.0,0.0,25.0,6.0,7.0,6.0,11.166666666666666,6.0,11.0,4.0,11.8,1
12.0,0.0,0.0,0.0,1.0,0.0,25.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
1.0,1.0,0.0,1.0,1.0,0.0,19.0,6.0,7.0,6.0,12.666666666666666,6.0,8.0,6.0,12.142857142857142,1
1.0,1.0,0.0,1.0,1.0,0.0,20.0,5.0,5.0,5.0,12.6,5.0,6.0,4.0,14.5,2
12.0,0.0,0.0,1.0,1.0,0.0,33.0,7.0,7.0,5.0,13.06,7.0,9.0,0.0,0.0,1
8.0,1.0,0.0,1.0,1.0,0.0,19.0,6.0,7.0,6.0,13.833333333333334,6.0,8.0,6.0,13.625,2
12.0,0.0,0.0,1.0,1.0,0.0,31.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0
15.0,0.0,1.0,0.0,1.0,0.0,24.0,6.0,6.0,2.0,16.0,7.0,7.0,2.0,16.0,0
15.0,0.0,1.0,0.0,1.0,0.0,23.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0
12.0,0.0,0.0,0.0,1.0,1.0,26.0,5.0,12.0,3.0,10.666666666666666,5.0,11.0,3.0,10.666666666666666,0
14.0,1.0,0.0,1.0,1.0,0.0,38.0,18.0,18.0,18.0,14.5,18.0,18.0,18.0,14.5,2
1.0,1.0,0.0,1.0,1.0,1.0,20.0,5.0,6.0,5.0,14.0,5.0,7.0,5.0,13.8,2
8.0,1.0,0.0,1.0,1.0,0.0,20.0,5.0,10.0,3.0,13.333333333333334,5.0,11.0,5.0,13.571428571428571,2
12.0,0.0,0.0,1.0,1.0,0.0,25.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
8.0,1.0,0.0,1.0,1.0,0.0,19.0,6.0,9.0,5.0,12.0,6.0,10.0,4.0,11.2,2
8.0,0.0,0.0,1.0,1.0,0.0,18.0,5.0,6.0,5.0,16.2,5.0,8.0,5.0,16.0,2
14.0,0.0,0.0,1.0,1.0,0.0,28.0,13.0,13.0,7.0,10.285714285714286,11.0,13.0,5.0,10.6,0
1.0,1.0,0.0,1.0,1.0,0.0,18.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,1
1.0,1.0,0.0,1.0,1.0,1.0,20.0,6.0,7.0,6.0,13.571428571428571,6.0,8.0,6.0,13.166666666666666,2
1.0,0.0,0.0,1.0,1.0,0.0,18.0,6.0,7.0,6.0,14.285714285714286,6.0,9.0,6.0,14.857142857142858,2
8.0,1.0,0.0,1.0,1.0,0.0,19.0,5.0,7.0,5.0,10.2,5.0,6.0,4.0,10.5,2
13.0,0.0,1.0,1.0,1.0,0.0,24.0,8.0,16.0,2.0,10.25,8.0,16.0,2.0,10.25,0
8.0,1.0,0.0,1.0,1.0,0.0,21.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
1.0,0.0,0.0,1.0,1.0,1.0,20.0,6.0,7.0,6.0,14.833333333333334,6.0,6.0,6.0,14.833333333333334,2
15.0,1.0,0.0,1.0,1.0,0.0,21.0,6.0,12.0,5.0,13.625,6.0,6.0,5.0,12.6,2
1.0,0.0,1.0,1.0,1.0,0.0,24.0,7.0,7.0,7.0,12.271428571428572,8.0,10.0,7.0,13.657142857142857,2
12.0,0.0,0.0,1.0,1.0,0.0,27.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
8.0,1.0,1.0,0.0,1.0,0.0,19.0,5.0,8.0,4.0,12.5,5.0,9.0,5.0,10.5,1
12.0,0.0,0.0,1.0,1.0,0.0,39.0,9.0,10.0,9.0,13.22222222222222,7.0,8.0,7.0,13.142857142857142,2
12.0,0.0,0.0,1.0,1.0,0.0,25.0,7.0,13.0,2.0,15.0,7.0,12.0,2.0,11.5,0
4.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,0.0,0.0,1.0,1.0,0.0,19.0,12.0,12.0,12.0,13.166666666666666,12.0,12.0,12.0,13.0,2
9.0,0.0,0.0,1.0,1.0,1.0,21.0,6.0,8.0,5.0,13.833333333333334,6.0,6.0,4.0,14.0,2
4.0,0.0,0.0,1.0,1.0,0.0,27.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
1.0,1.0,0.0,1.0,1.0,0.0,19.0,5.0,6.0,0.0,0.0,5.0,6.0,0.0,0.0,1
8.0,1.0,0.0,1.0,1.0,0.0,18.0,8.0,8.0,7.0,13.154285714285717,8.0,8.0,7.0,13.154285714285717,1
4.0,1.0,0.0,1.0,1.0,0.0,27.0,12.0,12.0,9.0,12.333333333333334,11.0,11.0,6.0,13.166666666666666,0
1.0,1.0,1.0,1.0,1.0,0.0,18.0,6.0,6.0,6.0,13.0,6.0,7.0,5.0,11.8,0
1.0,0.0,0.0,1.0,1.0,0.0,19.0,5.0,14.0,2.0,11.5,5.0,8.0,5.0,11.4,1
15.0,0.0,0.0,1.0,1.0,0.0,19.0,6.0,15.0,3.0,13.25,6.0,9.0,1.0,12.0,0
15.0,0.0,0.0,1.0,1.0,0.0,22.0,6.0,12.0,3.0,13.333333333333334,6.0,12.0,3.0,12.75,1
7.0,1.0,0.0,1.0,0.0,0.0,18.0,6.0,6.0,6.0,13.5,6.0,6.0,6.0,12.166666666666666,2
7.0,1.0,0.0,1.0,0.0,1.0,18.0,6.0,7.0,6.0,12.666666666666666,6.0,8.0,5.0,12.8,2
14.0,0.0,0.0,1.0,0.0,0.0,23.0,11.0,18.0,11.0,15.090909090909092,6.0,7.0,6.0,14.5,0
9.0,1.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,1.0,0.0,1.0,1.0,0.0,18.0,6.0,7.0,6.0,13.166666666666666,6.0,7.0,6.0,12.666666666666666,2
1.0,1.0,0.0,1.0,1.0,0.0,18.0,6.0,6.0,6.0,12.833333333333334,6.0,8.0,6.0,12.833333333333334,2
8.0,1.0,0.0,1.0,1.0,0.0,18.0,5.0,7.0,5.0,11.8,5.0,9.0,3.0,12.0,1
8.0,1.0,0.0,1.0,1.0,0.0,20.0,6.0,6.0,6.0,11.833333333333334,6.0,6.0,6.0,12.166666666666666,2
1.0,1.0,0.0,1.0,1.0,0.0,20.0,6.0,6.0,5.0,12.8,6.0,11.0,3.0,12.75,2
15.0,0.0,0.0,1.0,1.0,0.0,21.0,7.0,7.0,5.0,11.8,9.0,9.0,5.0,11.0,0
